id,source,tier,program,result,season,gpa,gpa_scale,gre_quant,gre_verbal,toefl,undergrad_school,undergrad_tier,undergrad_country,major,major_relevance,intern_count,intern_level,intern_relevance,has_paper,has_research,research_level,gender,nationality,raw_text
e0d6a611b632,gradcafe,B,jhu-mfm,accepted,2015 Fall,3.5,4.0,,,,"SAIS, Johns Hopkins University",,,,,,,,,,,,international,SAIS; Johns Hopkins University International Economics And Finance; Masters (F15) Accepted via E-mail on 12 Mar 2015 Undergrad GPA: 3.50GRE General (V/Q/W): 0/0/0.00GRE Subject: n/aâ¦ Yaay! Got a fellowship too!
f19959c98457,gradcafe,D,finance-unknown,accepted,2015 Fall,,,,,,London School Of Economics (LSE),,,,,,,,,,,,international,London School Of Economics (LSE) Finance And Economics; Masters (F15) Accepted via E-mail on 1 May 2015 Informal acceptance on 17 Apr; one week after application sent to the department. Got the official acceptance today. Unconditional Offer!
ba89c3e818b0,gradcafe,B,,accepted,2015 Fall,3.7,4.0,155.0,162.0,,University Of Georgia,,,,,,,,,,,,us,University Of Georgia Financial Planning Housing & Consumer Economics (FHCE); PhD (F15) Accepted via E-mail on 23 Apr 2015 Undergrad GPA: 3.70GRE General (V/Q/W): 162/155/0.00GRE Subject: n/aâ¦ 
a9ea6620c869,gradcafe,B,,accepted,2015 Fall,3.21,4.0,156.0,161.0,,University Of New Orleans,,,,,,,,,,,,us,University Of New Orleans Financial Economics; PhD (F15) Accepted via E-mail on 8 Apr 2015 Undergrad GPA: 3.21GRE General (V/Q/W): 161/156/5.50GRE Subject: n/aâ¦ Accepted with a tuition waiver but no stipend. Waitlisted for full assistantship. Going to decline if no full assistantship by Monday. 3.6 Master's Econ GPA; 317 GRE.
a48af4622d04,gradcafe,C,finance-unknown,accepted,2015 Fall,3.9,4.0,,,,London School Of Economics,,,,,,,,,,,,,London School Of Economics Accounting And Finance; Masters (F15) Accepted via Website on 8 Apr 2015 Undergrad GPA: 3.90GRE General (V/Q/W): 0/0/0.00GRE Subject: n/aâ¦ Yo!!  Email from HOD on 1st April; and LSE for You today!
62ce216da1bc,gradcafe,D,toronto-mmf,rejected,2015 Fall,,,,,,University Of Toronto,,,,,,,,,,,,international,University Of Toronto Financial Economics; Masters (F15) Rejected via E-mail on 7 Apr 2015 
7a25f89d443f,gradcafe,C,finance-unknown,accepted,2015 Fall,3.7,4.0,,,,Ryerson University,,,,,,,,,,,,,Ryerson University International Economics And Finance - Part Time; Masters (F15) Accepted via E-mail on 26 Mar 2015 Undergrad GPA: 3.70GRE General (V/Q/W): 0/0/0.00GRE Subject: n/aâ¦ 
4a5b04ab4761,gradcafe,D,finance-unknown,rejected,2015 Fall,,,,,,University Of Cambridge,,,,,,,,,,,,international,University Of Cambridge Finance And Economics; Masters (F15) Rejected via Website on 26 Mar 2015 economics student with high first from a UK uni.
39981be10223,gradcafe,D,finance-unknown,accepted,2015 Spring,,,,,,School Of Economics And Finance - Queen Mary University,,,,,,,,,,,,international,School Of Economics And Finance - Queen Mary University Finance; PhD (S15) Accepted via E-mail on 24 Mar 2015 Offer expires at April 3rd. Already accepted another one.
8ed0b080ce6d,gradcafe,D,finance-unknown,rejected,2015 Fall,,,,,,University Of Cambridge,,,,,,,,,,,,,University Of Cambridge MPhil Finance And Economics; Masters (F15) Rejected via E-mail on 25 Mar 2015 
0ef187882fd3,gradcafe,D,finance-unknown,rejected,2015 Fall,,,,,,University Of Cambridge,,,,,,,,,,,,international,University Of Cambridge Mphil Finance And Economics; Masters (F15) Rejected via Website on 25 Mar 2015 
e7ee5ed958c0,gradcafe,B,finance-unknown,accepted,2015 Fall,3.9,4.0,165.0,162.0,,CEMFI,,,,,,,,,,,,international,CEMFI Economics And Finance; Masters (F15) Accepted via E-mail on 20 Mar 2015 Undergrad GPA: 3.90GRE General (V/Q/W): 162/165/4.00GRE Subject: n/aâ¦ Tuition waiver
ea66d8250eee,gradcafe,B,finance-unknown,accepted,2015 Fall,,,169.0,170.0,,CEMFI,,,,,,,,,,,,international,CEMFI Economics And Finance; Masters (F15) Accepted via E-mail on 6 Mar 2015 Undergrad GPA: n/aGRE General (V/Q/W): 170/169/3.00GRE Subject: n/aâ¦ Waiver plus â¬10K/year. Accepting
85d0d55bf490,gradcafe,D,finance-unknown,rejected,2015 Fall,,,,,,Cemfi,,,,,,,,,,,,international,Cemfi Economics And Finance; Masters (F15) Rejected via E-mail on 20 Mar 2015 
d8785d577e60,gradcafe,D,,accepted,2015 Fall,,,,,,University Of New Orleans,,,,,,,,,,,,,"University Of New Orleans Financial Economics; PhD (F15) Accepted via Website on 8 Jan 2015 Canadian MA Economics student (posted below). After receiving early admission and making email inquiry about funding of PhD program; I was communicated ""We cannot guarantee any funding for you at this time."" I am sorry for both my application time and admission into the doctoral program at UNO."
802cffdd165c,gradcafe,D,finance-unknown,accepted,2015 Fall,,,,,,London School Of Economics (LSE),,,,,,,,,,,,,London School Of Economics (LSE) Finance; Masters (F15) Accepted via E-mail on 13 Mar 2015 Conditional Offer - First Class
90133bfeec96,gradcafe,D,finance-unknown,,2015 Fall,,,,,,Northwestern,,,,,,,,,,,,,"Northwestern Finance / Economics; PhD (F15) Other via Other on 16 Mar 2015 Hey; my status still ""pending"". Who is in the same situation? Someone more received an offer to change the application to another department?"
8ac04642f904,gradcafe,B,toronto-mmf,waitlisted,2015 Fall,3.76,4.0,,,,University Of Toronto,,,,,,,,,,,,international,University Of Toronto Financial Economics; Masters (F15) Wait listed via E-mail on 5 Mar 2015 Undergrad GPA: 3.76GRE General (V/Q/W): 0/0/0.00GRE Subject: n/aâ¦ If there's anyone who get the offer and do not want to accept; please decline it ASAP;thanks!!!
38c6ae349f22,gradcafe,C,,accepted,2015 Fall,3.56,4.0,,,,University Of New Orleans,,,,,,,,,,,,,University Of New Orleans Financial Economics; PhD (F15) Accepted via Website on 8 Jan 2015 Undergrad GPA: 3.56GRE General (V/Q/W): 0/0/0.00GRE Subject: n/aâ¦ Completed MBA in finance at Khazar University (GPA=86%); MA in Economics student at University of Calgary (GPA=3.3). Three references supplied - two by MBA professors; and one by UofC professor. I will reject if the PhD program funding decision is delayed beyond March 2015.
91b5366971bb,gradcafe,D,finance-unknown,accepted,2015 Fall,,,,,,Stockholm School Of Economics SSE,,,,,,,,,,,,international,Stockholm School Of Economics SSE Finance; PhD (F15) Accepted via E-mail on 9 Mar 2015 Iâm going to reject for another European school.
a1bae05b9791,gradcafe,D,finance-unknown,accepted,2015 Fall,,,,,,CEMFI,,,,,,,,,,,,international,CEMFI Economics And Finance; Masters (F15) Accepted via E-mail on 6 Mar 2015 Heard no real finance and monetary econ there and that place lost several top guys. From their website; I found now it should be a good place to study applied micro but not to my taste at all. Will decline and attend more prestigious school in finance and international macro. Good luck to other applicants!
a86fc7b7dbb0,gradcafe,D,finance-unknown,accepted,2015 Fall,,,,,,CEMFI,,,,,,,,,,,,international,CEMFI Economics And Finance; Masters (F15) Accepted via E-mail on 6 Mar 2015 Tuition waiver; no scholarship.
a84be18d0e5f,gradcafe,B,toronto-mmf,waitlisted,2015 Fall,3.57,4.0,,,,University Of Toronto,,,,,,,,,,,,international,University Of Toronto Financial Economics; Masters (F15) Wait listed via E-mail on 5 Mar 2015 Undergrad GPA: 3.57GRE General (V/Q/W): 0/0/0.00GRE Subject: n/aâ¦ 1yr W.E; 730 GMAT; 3 year Indian degree
0dcf8c6d7e14,gradcafe,B,finance-unknown,accepted,2015 Fall,,,170.0,159.0,,CEMFI,,,,,,,,,,,,international,CEMFI Economics And Finance; Masters (F15) Accepted via E-mail on 6 Mar 2015 Undergrad GPA: n/aGRE General (V/Q/W): 159/170/3.50GRE Subject: n/aâ¦ Full tuition waiver + EUR 10k/yr + health insurance. Forgive me Messi!!!
8c737609fa0a,gradcafe,B,toronto-mmf,waitlisted,2015 Fall,3.6,4.0,,,,University Of Toronto,,,,,,,,,,,,international,University Of Toronto Financial Economics; Masters (F15) Wait listed via E-mail on 6 Mar 2015 Undergrad GPA: 3.60GRE General (V/Q/W): 0/0/0.00GRE Subject: n/aâ¦ Please please please reject the offer if are not going. Best of luck with you!
606b93be307f,gradcafe,D,toronto-mmf,waitlisted,2015 Fall,,,,,,University Of Toronto,,,,,,,,,,,,international,University Of Toronto Financial Economics; Masters (F15) Wait listed via E-mail on 6 Mar 2015 Was informed by my advisor that Canada government cut the funding for universities master program. Since the school cannot get funding for international student; they tend to admit more local students lol. I have any hope for second round offering lol
609f2630127c,gradcafe,B,toronto-mmf,waitlisted,2015 Fall,3.7,4.0,,,,University Of Toronto,,,,,,,,,,,,international,University Of Toronto Masters Of Financial Economics; Masters (F15) Wait listed via E-mail on 5 Mar 2015 Undergrad GPA: 3.70GRE General (V/Q/W): 0/0/0.00GRE Subject: n/aâ¦ Please reject offer if you have a better one. Thank you.
3826a588ec90,gradcafe,D,toronto-mmf,waitlisted,2015 Fall,,,,,,University Of Toronto,,,,,,,,,,,,international,University Of Toronto Financial Economics; Masters (F15) Wait listed via E-mail on 5 Mar 2015 Those who are accepted; pls reject your offer if you are not going.
c2f39964b121,gradcafe,D,toronto-mmf,accepted,2015 Fall,,,,,,University Of Toronto,,,,,,,,,,,,international,University Of Toronto Master Of Financial Economics; Masters (F15) Accepted via E-mail on 5 Mar 2015 International Student; feel awesome!
b802e61d7bb6,gradcafe,D,toronto-mmf,rejected,2015 Fall,,,,,,University Of Toronto,,,,,,,,,,,,international,University Of Toronto Financial Economics; Masters (F15) Rejected via E-mail on 4 Mar 2015 UofT undergraduate with high GPA and Intern experience. Got rejected mostly because I am not Canadian; UofT indicated they had this priority toward Canadian students in info session. Applicants next year; be aware
052d6f8307c6,gradcafe,C,toronto-mmf,accepted,2015 Fall,3.0,4.0,,,,University Of Toronto,,,,,,,,,,,,,University Of Toronto Financial Economics; Masters (F15) Accepted via Phone on 25 Feb 2015 Undergrad GPA: 3.00GRE General (V/Q/W): 0/0/0.00GRE Subject: n/aâ¦ I have a relatively poor GPA so I am surprised they accepted me. I am also surprised they gave me a 3k scholarship...
aedb3df0b2e2,gradcafe,D,finance-unknown,accepted,2015 Fall,,,,,,London School Of Economics,,,,,,,,,,,,international,London School Of Economics Finance; PhD (F15) Accepted via E-mail on 2 Mar 2015 
6bb37edd0997,gradcafe,D,columbia-msfe,rejected,2015 Fall,,,,,,Columbia Business School,,,,,,,,,,,,,"Columbia Business School Finance And Economics; PhD (F15) Rejected via E-mail on 3 Mar 2015 lol the email said ""Columbia Business School MBA Application Status Update""; screw you columbia. Anyway I got accepted to a better business school and I don't give a Fxxking damn."
009692a96285,gradcafe,D,columbia-msfe,rejected,2015 Spring,,,,,,Columbia GSB,,,,,,,,,,,,international,Columbia GSB Finance And Economics; PhD (S15) Rejected via E-mail on 3 Mar 2015 Same issue as below. Nicely worded rejection letter makes me feel a bit better
fc68ee724044,gradcafe,D,columbia-msfe,rejected,2015 Fall,,,,,,Columbia University (Business School),,,,,,,,,,,,,"Columbia University (Business School) Finance And Economics; PhD (F15) Rejected via E-mail on 3 Mar 2015 Really shame on Columbia Business School. Sent an email with title ""MBA Application"" for my PhD application; took several minutes to wait for the update; grammatical errors in rejection letter. Not professional at all. Seems Columbia is getting worse and worse reputation in recent years. Any way I have better and more-fit offer from a better school; not sad at all~"
f2b1c15aa55b,gradcafe,D,columbia-msfe,rejected,2015 Fall,,,,,,Columbia,,,,,,,,,,,,,Columbia Finance And Economics; PhD (F15) Rejected via E-mail on 3 Mar 2015 
fcd680f5df87,gradcafe,B,columbia-msfe,rejected,2015 Fall,3.89,4.0,,,,Columbia GSB,,,,,,,,,,,,us,Columbia GSB Finance And Economics; PhD (F15) Rejected via E-mail on 3 Mar 2015 Undergrad GPA: 3.89GRE General (V/Q/W): 540/770/5.00GRE Subject: n/aâ¦ Received email to check website; when logged in originally no status update; kept refreshing; just got the rejection :(
6e0f28d717b6,gradcafe,D,columbia-msfe,rejected,2015 Fall,,,,,,Columbia,,,,,,,,,,,,international,Columbia Financial Economics; PhD (F15) Rejected via E-mail on 3 Mar 2015 To the ones rejected and in desperate need of cuddles; join the cuddling society for people rejected from PhD programs. www.facebook.com/groups/cuddlingsociety
ccb67ea2990b,gradcafe,D,columbia-msfe,,2015 Fall,3.9,4.0,166.0,161.0,,Columbia GSB,,,,,,,,,,,,us,Columbia GSB Finance And Economics; PhD (F15) Other via E-mail on 3 Mar 2015 Undergrad GPA: 3.90GRE General (V/Q/W): 161/166/5.00GRE Subject: n/aâ¦ Yeah same I got an e-mail saying to check my status and nothing was there.  Assuming it's a rejection but I sent them an e-mail just in case.
5beb0deb2051,gradcafe,D,columbia-msfe,,2015 Fall,,,,,,Columbia GSB,,,,,,,,,,,,,Columbia GSB Finance And Economics; PhD (F15); PhD (F15) Other via E-mail on 3 Mar 2015 same as below. They seems unable to send a single notification email. Probably it's sign of rejection. I have better offer.
1b4c7d2e8018,gradcafe,D,columbia-msfe,,2015 Fall,,,,,,Columbia Gsb,,,,,,,,,,,,,Columbia Gsb Finance And Economics; PhD (F15) Other via E-mail on 3 Mar 2015 Same as below. They don't even manage to reject people properly. I am in desperate need of cuddles now.
22597701685f,gradcafe,D,columbia-msfe,,2015 Fall,,,,,,Columbia GSB,,,,,,,,,,,,us,Columbia GSB Business; Economics And Finance; PhD (F15) Other via E-mail on 3 Mar 2015 This is the first I am hearing from them
f650930c8062,gradcafe,D,columbia-msfe,,2015 Fall,,,,,,Columbia GBS,,,,,,,,,,,,,Columbia GBS Finance And Economics; PhD (F15) Other via E-mail on 3 Mar 2015 Received an email which says I have an update on my status; but nothing when logged on
5157a2b23cd5,gradcafe,D,cmu-mscf,interview,2015 Fall,,,170.0,146.0,,Carnegie Mellon Tepper School Of Business,,,,,,,,,,,,international,Carnegie Mellon Tepper School Of Business Financial Economics; PhD (F15) Interview via E-mail on 2 Mar 2015 Undergrad GPA: n/aGRE General (V/Q/W): 146/170/3.00GRE Subject: n/aâ¦ 
bc0682b5a2e5,gradcafe,B,columbia-msfe,waitlisted,2015 Fall,,,170.0,,,Columbia GSB,,,,,,,,,,,,international,Columbia GSB Finance And Economics; PhD (F15) Wait listed via E-mail on 27 Feb 2015 Undergrad GPA: n/aGRE General (V/Q/W): 0/170/0.00GRE Subject: n/aâ¦ Math PhD changing to finance and economics. My dream school. I hope for the best. :)
22e7fb50a2ba,gradcafe,D,columbia-msfe,accepted,2015 Fall,,,,,,Columbia GBS,,,,,,,,,,,,international,Columbia GBS Finance And Economics; PhD (F15) Accepted via E-mail on 27 Feb 2015 36k; Exepted!
d09ff18d24f5,gradcafe,D,finance-unknown,accepted,2014 Fall,,,,,,Ryerson University,,,,,,,,,,,,,Ryerson University International Economics And Finance; Masters (F14) Accepted via E-mail on 25 Feb 2015 
5d1a951f38c6,gradcafe,D,finance-unknown,accepted,2015 Fall,,,,,,Brandeis University,,,,,,,,,,,,,Brandeis University International Economics And Finance; Masters (F15) Accepted via E-mail on 27 Feb 2015 
a1be20793230,gradcafe,B,uchicago-msfm,accepted,2015 Fall,,,170.0,165.0,,Chicago And Chicago Booth,,,,,,,,,,,,international,Chicago And Chicago Booth Financial Economics; PhD (F15) Accepted via E-mail on 27 Feb 2015 Undergrad GPA: n/aGRE General (V/Q/W): 165/170/4.00GRE Subject: n/aâ¦ 
ed99425d6bea,gradcafe,B,,accepted,2015 Fall,3.8,4.0,,,,University Of Western Ontario,,,,,,,,,,,,international,University Of Western Ontario Financial Economics; Masters (F15) Accepted via E-mail on 17 Feb 2015 Undergrad GPA: 3.80GRE General (V/Q/W): 0/0/0.00GRE Subject: n/aâ¦ 
63e4bc4d1e27,gradcafe,D,uchicago-msfm,accepted,2015 Fall,,,,,,Chicago,,,,,,,,,,,,us,Chicago Joint Program In Financial Economics; PhD (F15) Accepted via E-mail on 26 Feb 2015 
810917f130aa,gradcafe,D,toronto-mmf,,2015 Fall,,,,,,University Of Toronto,,,,,,,,,,,,international,University Of Toronto Financial Economics; Masters (F15) Other via E-mail on 25 Feb 2015 I found out that as one of the top applicants I will be receiving a $2000 entrance scholarship!
3630cf8f4d7b,gradcafe,B,finance-unknown,rejected,2015 Fall,3.93,4.0,169.0,169.0,,London School Of Economics (LSE),,,,,,,,,,,,us,London School Of Economics (LSE) Finance; PhD (F15) Rejected via Website on 24 Feb 2015 Undergrad GPA: 3.93GRE General (V/Q/W): 169/169/5.50GRE Subject: n/aâ¦ 
0b0dd918e496,gradcafe,D,finance-unknown,rejected,2015 Fall,,,,,,LSE London School Of Economics,,,,,,,,,,,,international,"LSE London School Of Economics Finance; PhD (F15) Rejected via E-mail on 24 Feb 2015 ""We had very good candidates..."""
ad8fc685ccf0,gradcafe,D,finance-unknown,rejected,2015 Fall,,,,,,London School Of Economics,,,,,,,,,,,,international,London School Of Economics Finance; PhD (F15) Rejected via Website on 24 Feb 2015 Email to check website
82b6500a9119,gradcafe,D,finance-unknown,rejected,2015 Fall,,,,,,London School Of Economics (LSE),,,,,,,,,,,,international,London School Of Economics (LSE) Finance And Economics; Masters (F15) Rejected via E-mail on 24 Feb 2015 Central bank experience from a top tier undergrad program in Canada.
4aba15e9effb,gradcafe,D,toronto-mmf,accepted,2015 Fall,,,,,,University Of Toronto,,,,,,,,,,,,international,University Of Toronto Financial Economics; Masters (F15) Accepted via E-mail on 23 Feb 2015 THRILLED!
16ab9ca407c5,gradcafe,B,columbia-msfe,accepted,2015 Fall,,,165.0,166.0,,Columbia University,,,,,,,,,,,,international,Columbia University MS. Financial Economics; Masters (F15) Accepted via E-mail on 21 Feb 2015 Undergrad GPA: n/aGRE General (V/Q/W): 166/165/4.00GRE Subject: n/aâ¦ 
80c1ce05e9ce,gradcafe,D,finance-unknown,interview,2015 Fall,,,,,,London School Of Economics,,,,,,,,,,,,international,London School Of Economics Finance; PhD (F15) Interview via E-mail on 20 Feb 2015 
fb7f6a3e1bfd,gradcafe,D,,accepted,2015 Fall,,,,,,University Of Georgia,,,,,,,,,,,,,University Of Georgia Financial Planning; Housing And Consumer Economics; PhD (F15) Accepted via E-mail on 21 Feb 2015 
e59e286d61d0,gradcafe,D,,accepted,2015 Fall,,,,,,University Of Western Ontario,,,,,,,,,,,,international,University Of Western Ontario Financial Economics; Masters; Masters (F15) Accepted via E-mail on 13 Feb 2015 The acceptance on February 11th was an error. The actual date of acceptance was February 13th.
f6ddcbeec6eb,gradcafe,D,finance-unknown,accepted,2015 Fall,,,,,,London School Of Economics LSE,,,,,,,,,,,,international,London School Of Economics LSE Finance; PhD (F15) Accepted via E-mail on 19 Feb 2015 Official offer received today
27b23393e038,gradcafe,D,,accepted,2015 Fall,,,,,,University Of Western Ontario,,,,,,,,,,,,international,University Of Western Ontario Financial Economics; Masters; Masters (F15) Accepted via E-mail on 11 Feb 2015 
613f41c888aa,gradcafe,B,finance-unknown,accepted,2015 Fall,3.97,4.0,170.0,160.0,,University Of Wisconsin-Madison,,,,,,,,,,,,,University Of Wisconsin-Madison Finance And Economics; PhD (F15) Accepted via E-mail on 18 Feb 2015 Undergrad GPA: 3.97GRE General (V/Q/W): 160/170/3.50GRE Subject: n/aâ¦ Accepted to the finance and econ joint program. Got my notification from finance side.
913c5628a0ed,gradcafe,D,,interview,2014 Fall,,,,,,Western University,,,,,,,,,,,,international,Western University Financial Economics; Masters (F14) Interview via E-mail on 12 Feb 2015 Canadian citizen
5aea36b30f40,gradcafe,D,finance-unknown,accepted,2015 Fall,,,,,,London School Of Economics (LSE),,,,,,,,,,,,,London School Of Economics (LSE) Finance; PhD (F15) Accepted via E-mail on 16 Feb 2015 
22e620396a05,gradcafe,D,finance-unknown,accepted,2015 Fall,,,,,,London School Of Economics,,,,,,,,,,,,international,London School Of Economics Finance; PhD (F15) Accepted via E-mail on 16 Feb 2015 Informal letter from prof. Julliard. Excited!
ce7685c792d7,gradcafe,D,,interview,2015 Fall,3.8,4.0,,,,University Of Western Ontario,,,,,,,,,,,,,University Of Western Ontario Financial Economics; Masters (F15) Interview via E-mail on 12 Feb 2015 Undergrad GPA: 3.80GRE General (V/Q/W): 0/0/0.00GRE Subject: n/aâ¦ 
2cbfcc91404a,gradcafe,D,finance-unknown,interview,2015 Fall,,,,,,London School Of Economics,,,,,,,,,,,,international,London School Of Economics Finance; PhD (F15) Interview via E-mail on 10 Feb 2015 
aad241876778,gradcafe,D,finance-unknown,interview,2015 Fall,,,,,,LSE London School Of Economics,,,,,,,,,,,,international,LSE London School Of Economics Finance; PhD (F15) Interview via E-mail on 10 Feb 2015 Skype interview
8a074a298b08,gradcafe,B,finance-unknown,rejected,2015 Fall,3.76,4.0,,,,London School Of Economics And Political Science,,,,,,,,,,,,international,London School Of Economics And Political Science Finance; PhD (F15) Rejected via Website on 29 Jan 2015 Undergrad GPA: 3.76GRE General (V/Q/W): 0/0/0.00GRE Subject: n/aâ¦ Distinction in master degree from UCL; top 1 in GPA. No publication; 1 RA experience. 1 year relevant work experience. GMAT 720. Reaaaaaaaaaaaaaaally disappointed!!!!!!!!!!!!!!!!! T^T
b98ea4d79bc9,gradcafe,D,finance-unknown,accepted,2015 Fall,,,,,,University Of Aberdeen,,,,,,,,,,,,international,University Of Aberdeen Petroleum; Energy Economics And Finance; Masters (F15) Accepted via E-mail on 27 Nov 2014 
2893a7f90231,gradcafe,B,finance-unknown,accepted,2015 Fall,3.87,4.0,170.0,157.0,,London School Of Economics,,,,,,,,,,,,international,London School Of Economics Finance And Economics; Masters (F15) Accepted via E-mail on 16 Jan 2015 Undergrad GPA: 3.87GRE General (V/Q/W): 157/170/4.00GRE Subject: n/aâ¦ economics in Canadian university no experience in research at all
1f2280cab115,gradcafe,D,finance-unknown,accepted,2014 Fall,,,,,,Ryerson University,,,,,,,,,,,,,Ryerson University International Economics And Finance; Masters (F14) Accepted via Postal Service on 29 Jun 2014 
31abd394c791,gradcafe,D,,accepted,2014 Fall,,,,,,BI Norwegian Business School,,,,,,,,,,,,international,BI Norwegian Business School Financial Economics; Masters (F14) Accepted via E-mail on 27 May 2014 Fail to obtain the Quota scholarship. Not enough money to study in such expensive city.
0e4a6104d12b,gradcafe,B,finance-unknown,accepted,2014 Fall,3.4,4.0,164.0,,,Bocconi,,,,,,,,,,,,international,Bocconi Economics And Finance; PhD (F14) Accepted via E-mail on 10 Apr 2014 Undergrad GPA: 3.40GRE General (V/Q/W): 0/164/3.50GRE Subject: n/aâ¦ Got full scholarship. Though this was my back up plan; I ll take it; as rest of the accepts have low or no funding.
2b461f68fa68,gradcafe,D,jhu-mfm,accepted,2014 Fall,,,,,,Johns Hopkins SAIS,,,,,,,,,,,,us,Johns Hopkins SAIS International Economics & Finance; Masters (F14) Accepted via E-mail on 16 Apr 2014 Originally waitlisted then sent an email to check the website for updated decision. Admissions said not everyone was accepted off the waitlist; really happy I was though; because SAIS was definitely my top choice school.
a29be4a9dcb9,gradcafe,D,finance-unknown,,2014 Fall,,,,,,Bocconi,,,,,,,,,,,,international,Bocconi Economics And Finance; PhD (F14) Other via E-mail on 12 Apr 2014 Poster below: 32 on the list. Will mostly decline later this week.
16f2ca6ec46f,gradcafe,D,finance-unknown,,2013 Fall,4.0,4.0,161.0,155.0,,Bocconi,,,,,,,,,,,,,Bocconi Finance And Economics; PhD (F13) Other via E-mail on 20 Mar 2014 Undergrad GPA: 4.00GRE General (V/Q/W): 155/161/5.00GRE Subject: n/aâ¦ The person below who was offered Bocconi funding of 10th April; could you please mention near (even if not the exact number) what number of the acceptance list was your name. That should help me gauge if I am likely to be accepted for funding or not in the next few days. Thanks; very much.
22e3f0db8cff,gradcafe,D,finance-unknown,accepted,2014 Fall,,,,,,Alberta,,,,,,,,,,,,international,Alberta Economics & Finance; Masters (F14) Accepted via E-mail on 12 Apr 2014 19k funding per year
04b90179674b,gradcafe,B,finance-unknown,accepted,2014 Fall,3.3,4.0,164.0,,,Bocconi,,,,,,,,,,,,international,Bocconi Economics And Finance; PhD (F14) Accepted via E-mail on 10 Apr 2014 Undergrad GPA: 3.30GRE General (V/Q/W): 0/164/0.00GRE Subject: n/aâ¦ Got an accept on 20th March;and got funding offer on 10th April.
83468beff3f0,gradcafe,D,finance-unknown,accepted,2014 Fall,,,,,,Ryerson University,,,,,,,,,,,,international,Ryerson University International Economics And Finance; Masters (F14) Accepted via Postal Service on 20 Mar 2014 
1387f0f90b8a,gradcafe,D,,waitlisted,2014 Fall,,,,,,London School Of Economics (LSE),,,,,,,,,,,,international,London School Of Economics (LSE) Financial Statistics; Masters (F14) Wait listed via E-mail on 4 Apr 2014 I am told that I am in a reserve group. However; I have 2 offers from Cambridge so who cares :-)
23e13785f9ea,gradcafe,D,finance-unknown,accepted,2014 Fall,,,,,,University Of Cambridge,,,,,,,,,,,,international,University Of Cambridge Finance And Economics; Masters (F14) Accepted via Website on 3 Apr 2014 
87f69f978d3e,gradcafe,D,finance-unknown,accepted,2014 Fall,,,,,,University Of Cambridge,,,,,,,,,,,,international,University Of Cambridge MPhil Finance And Economics; Masters (F14) Accepted via E-mail on 31 Mar 2014 Email with conditions today :-)
fbfd3b83d683,gradcafe,D,finance-unknown,,2014 Fall,,,,,,"Frankfurt Graduate School Of Economics, Finance, And Management (GSEFM)",,,,,,,,,,,,international,Frankfurt Graduate School Of Economics; Finance; And Management (GSEFM) Finance; PhD (F14) Other via E-mail on 26 Mar 2014 I applied in first (January) stage and I wrote them since I hadn't heard a word from them. They said they already sent all the first stage offers but my application will be reconsidered in the third stage in August. I got pretty great offers from much better programs and I would reject even if they sent me an offer...
02d5556e851b,gradcafe,D,finance-unknown,accepted,2014 Fall,,,,,,CEMFI,,,,,,,,,,,,international,CEMFI Master In Economics And Finance; Masters (F14) Accepted via E-mail on 26 Mar 2014 :) + Waiver
d23987d14a37,gradcafe,D,toronto-mmf,,2014 Fall,,,,,,University Of Toronto,,,,,,,,,,,,,"University Of Toronto Financial Economics; Masters (F14) Other via E-mail on 12 Mar 2014 Still ""Under review"" on SGS; but was informed by email that they're no longer extending admissions due to higher than anticipated acceptance rate. Sigh."
1d6ad67a926f,gradcafe,D,,rejected,2014 Fall,,,,,,London School Of Economics (LSE),,,,,,,,,,,,international,London School Of Economics (LSE) Financial Mathematics; Masters (F14) Rejected via Postal Service on 20 Mar 2014 LSE for You; says they have sent me an emal; but no emaiil yet.
f87c02c58190,gradcafe,D,jhu-mfm,rejected,2014 Fall,,,,,,Johns Hopkins University SAIS,,,,,,,,,,,,international,Johns Hopkins University SAIS Master Of International Economics And Finance; Masters (F14) Rejected via E-mail on 14 Mar 2014 E-mail to check website.
01873d116ee5,gradcafe,B,jhu-mfm,accepted,2014 Fall,,,164.0,160.0,,Johns Hopkins,,,,,,,,,,,,international,Johns Hopkins International Economics And Finance; Masters (F14) Accepted via E-mail on 15 Mar 2014 Undergrad GPA: n/aGRE General (V/Q/W): 160/164/4.50GRE Subject: n/aâ¦ MS in Economics completed. Unfortunately no funding.
0aad3726747a,gradcafe,B,finance-unknown,accepted,2014 Fall,3.54,4.0,170.0,156.0,,JHU SAIS,,,,,,,,,,,,international,JHU SAIS Master Of International Economics And Finance; Masters (F14) Accepted via Website on 15 Mar 2014 Undergrad GPA: 3.54GRE General (V/Q/W): 156/170/3.50GRE Subject: n/aâ¦ Accepted but get declined for the finance aid...sigh~Probably not going there because of high cost
5e46c2fe2c18,gradcafe,D,columbia-msfe,rejected,2014 Fall,,,,,,Columbia University,,,,,,,,,,,,,Columbia University Financial Economics; Masters (F14) Rejected via E-mail on 15 Mar 2014 
